comment;pageid;title;timestamp;top;userid;revid;user;parentid;ns;minor;size;new
;385330;Kasutaja:Kuiboupin/Rohepesu;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=28, tm_hour=20, tm_min=4, tm_sec=13, tm_wday=4, tm_yday=332, tm_isdst=-1);;62203;4056888;Kuiboupin;4056865;2;;8921;
Uus lehekülg: 'Lihtsal kujul võib [[rahvastik]]u käitumist vaadelda [[sündimus]]e ja [[suremus]]e saldona. Täiendavalt on oluline inimeste [[keskmine eluiga]]. Seda kuju läheb vaja rahva [...';349843;Prestoni kõver;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=7, tm_hour=20, tm_min=20, tm_sec=53, tm_wday=3, tm_yday=311, tm_isdst=-1);;55429;3769654;LauriLeinus;0;0;;18319;
;369178;Kasutaja:Leiber/Tolliliit;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=19, tm_hour=15, tm_min=34, tm_sec=35, tm_wday=0, tm_yday=139, tm_isdst=-1);;62589;3915053;Leiber;3908442;2;;9218;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd siin: [[Inimtegevuse mõju Eesti soodele | Inimtegevuse mõju Eesti soodele]]';347863;Kasutaja:LiVals/Inimtegevuse mõju Eesti soodele;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=23, tm_hour=11, tm_min=49, tm_sec=50, tm_wday=2, tm_yday=296, tm_isdst=-1);;62735;3759910;LiVals;3759545;2;;98;
;345383;Kasutaja:Lkirspuu/Kujutluskaart;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=14, tm_hour=13, tm_min=22, tm_sec=57, tm_wday=0, tm_yday=287, tm_isdst=-1);;62193;3751818;Lkirspuu;3751814;2;;9797;
;273590;Vikipeedia:MMG;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=19, tm_hour=18, tm_min=7, tm_sec=41, tm_wday=0, tm_yday=139, tm_isdst=-1);;62467;3915140;Lmetsatalu;3915050;4;;8052;
;283552;Regionaalpoliitika;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=11, tm_hour=15, tm_min=1, tm_sec=47, tm_wday=6, tm_yday=131, tm_isdst=-1);;62478;3910430;MKõue;3909438;0;;10128;
;273590;Vikipeedia:MMG;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=9, tm_hour=17, tm_min=16, tm_sec=57, tm_wday=4, tm_yday=129, tm_isdst=-1);;62634;3908634;MLaidla;3905896;4;;7938;
;303103;Digitaalne peegelkaamera;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=11, tm_hour=17, tm_min=57, tm_sec=5, tm_wday=0, tm_yday=315, tm_isdst=-1);;42812;3772189;Marten;3770839;0;;15999;
;164590;Arenenud riik;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=12, tm_hour=11, tm_min=48, tm_sec=45, tm_wday=0, tm_yday=132, tm_isdst=-1);;62427;3911091;Mkylvik;3541062;0;;15358;
;273590;Vikipeedia:MMG;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=39, tm_sec=55, tm_wday=2, tm_yday=141, tm_isdst=-1);;62371;3916101;Molvet;3915959;4;;8102;
;116445;Industriaalühiskond;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=9, tm_hour=10, tm_min=44, tm_sec=55, tm_wday=4, tm_yday=129, tm_isdst=-1);;62362;3908306;Mviik;2730526;0;;13881;
;12468;Rahvamajanduse kogutoodang;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=25, tm_hour=7, tm_min=15, tm_sec=23, tm_wday=6, tm_yday=145, tm_isdst=-1);;62724;3917813;O.Rybkina;3843497;0;;6596;
Uus lehekülg: '[[Pilt:Flag of Mercosur Mercosul.svg|pisi|Mercosuri ametlik lipp]] '''Mercosur''' ([[hispaania]] keeles ''Mercado Común del Sur'', [[portugal]]i keeles ''Mercado Comum do Sul'')...';370728;Mercosur;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=15, tm_hour=13, tm_min=58, tm_sec=13, tm_wday=3, tm_yday=135, tm_isdst=-1);;62280;3913129;Okoik;0;0;;8847;
;332255;Rahvusvähemus;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=20, tm_min=49, tm_sec=57, tm_wday=0, tm_yday=294, tm_isdst=-1);;62776;3758768;Plepind;3656769;0;;10640;
Lehekülg asendatud tekstiga 'Artikkel asub siin: https://et.wikipedia.org/wiki/Mullamorfoloogia';345410;Kasutaja:Rnoupuu/Mullamorfoloogia;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=20, tm_min=50, tm_sec=3, tm_wday=0, tm_yday=294, tm_isdst=-1);;62665;3758769;Rnoupuu;3755788;2;;66;
;369279;Kasutaja:Rtooming/Tollimaks;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=21, tm_hour=9, tm_min=18, tm_sec=8, tm_wday=2, tm_yday=141, tm_isdst=-1);;62279;3915961;Rtooming;3915635;2;;8361;
/* Üliõpilased ja artiklid */;273590;Vikipeedia:MMG;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=22, tm_hour=6, tm_min=0, tm_sec=18, tm_wday=3, tm_yday=142, tm_isdst=-1);;62401;3916356;T.rebane;3916280;4;;8141;
Uus lehekülg: '{{Tarkvara | nimi                        = PostGIS | logo                        = [[pilt:Logo_square_postgis.png|pisi|PostGIS logo]] | kuvatõmmis                  =  | pildiall...';347457;PostGIS;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=18, tm_hour=14, tm_min=42, tm_sec=40, tm_wday=4, tm_yday=291, tm_isdst=-1);;62194;3755670;Tpipar;0;0;;11408;
;346825;Kasutaja arutelu:Jkortsmann/Haughtoni kraater;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=20, tm_min=21, tm_sec=8, tm_wday=0, tm_yday=294, tm_isdst=-1);;62405;3758716;Jkortsmann;3758713;3;;6967;
Lehekülg asendatud tekstiga ' Artikkel Kärdla kraater asub nüüd siin https://et.wikipedia.org/wiki/K%C3%A4rdla_kraater';344236;Kasutaja:K.Tamm/Kärdla kraater;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=44, tm_wday=2, tm_yday=296, tm_isdst=-1);;62417;3759707;K.Tamm;3759696;2;;92;
;22812;Silur;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=1, tm_hour=11, tm_min=36, tm_sec=33, tm_wday=4, tm_yday=305, tm_isdst=-1);;62455;3765597;KLumiste;3487655;0;;12323;
;348336;Kaltsedoni erimid;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=28, tm_hour=22, tm_min=20, tm_sec=34, tm_wday=0, tm_yday=301, tm_isdst=-1);;62532;3763274;Liina02;3763272;0;;19358;
;6662;Kaltsium;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=22, tm_hour=6, tm_min=41, tm_sec=24, tm_wday=1, tm_yday=295, tm_isdst=-1);;62350;3758925;MKulaviir;3659743;0;;14360;
;6649;Alumiinium;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=23, tm_hour=14, tm_min=9, tm_sec=2, tm_wday=2, tm_yday=296, tm_isdst=-1);;62615;3760009;PPaaver;3659797;0;;12528;
;1112;Saturn;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=18, tm_hour=14, tm_min=52, tm_sec=2, tm_wday=4, tm_yday=291, tm_isdst=-1);;62418;3755674;RH Helde;3748967;0;;18857;
;65536;Sulfiidsed mineraalid;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=20, tm_min=2, tm_sec=31, tm_wday=0, tm_yday=294, tm_isdst=-1);;62479;3758672;RHantson;2150369;0;;13530;
;69515;Asbest;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=9, tm_hour=18, tm_min=24, tm_sec=16, tm_wday=5, tm_yday=313, tm_isdst=-1);;62238;3770955;Rriispere;3770954;0;;14381;
;321006;Karotaaž;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=28, tm_hour=17, tm_min=40, tm_sec=55, tm_wday=0, tm_yday=301, tm_isdst=-1);;62443;3763105;Stellaots;3763104;0;;12657;
;195451;Wolfe Creeki meteoriidikraater;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=4, tm_hour=17, tm_min=28, tm_sec=34, tm_wday=0, tm_yday=308, tm_isdst=-1);;62227;3767616;Stsarjov;3546938;0;;10870;
;346702;Kasutaja arutelu:TJairus/Delta;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=3, tm_hour=15, tm_min=51, tm_sec=13, tm_wday=6, tm_yday=307, tm_isdst=-1);;62480;3766934;TJairus;3766480;3;;12528;
;33901;Karst;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=11, tm_hour=14, tm_min=13, tm_sec=37, tm_wday=0, tm_yday=315, tm_isdst=-1);;62473;3772021;TPaiste;3491324;0;;21532;
;345323;Georadar;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=15, tm_hour=7, tm_min=52, tm_sec=48, tm_wday=1, tm_yday=288, tm_isdst=-1);;62507;3752416;TavoAni;3752117;0;;11595;
/* Psammosteiidide soomused */;349750;Psammosteiidid;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=10, tm_hour=15, tm_min=21, tm_sec=14, tm_wday=6, tm_yday=314, tm_isdst=-1);;62425;3771403;Tuuling;3771402;0;;15300;
;349673;Ioonvedelikud;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=10, tm_hour=15, tm_min=54, tm_sec=1, tm_wday=6, tm_yday=314, tm_isdst=-1);;62463;3771413;ANahkur;3769044;0;;10153;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Melaniin|siin]].';345265;Kasutaja:AnLille/Melaniin;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=17, tm_min=3, tm_sec=6, tm_wday=0, tm_yday=294, tm_isdst=-1);;62447;3758390;AnLille;3757830;2;;39;
;344900;Streptavidiin;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=15, tm_hour=17, tm_min=54, tm_sec=45, tm_wday=1, tm_yday=288, tm_isdst=-1);;62182;3753094;Atobi;3752886;0;;16097;
;306546;Beetalaktaamsed antibiootikumid;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=14, tm_hour=11, tm_min=21, tm_sec=17, tm_wday=0, tm_yday=287, tm_isdst=-1);;62344;3751711;E.peterson;3317393;0;;11730;
;344952;Kasutaja:Elibek/vedelikkromatograafia-massispektromeetria;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=1, tm_hour=8, tm_min=34, tm_sec=35, tm_wday=4, tm_yday=305, tm_isdst=-1);;62205;3765491;Elibek;3765489;2;;10802;
;345224;Kasutaja:Epaenurk/Keskkonna happelisus;time.struct_time(tm_year=2015, tm_mon=6, tm_mday=15, tm_hour=7, tm_min=16, tm_sec=11, tm_wday=0, tm_yday=166, tm_isdst=-1);;62378;4213097;Epaenurk;3758294;2;;61;
Lehekülg asendatud tekstiga 'https://et.wikipedia.org/wiki/Aminoglükosiidid';345046;Kasutaja:Esiitas/Aminoglükosiidid;time.struct_time(tm_year=2014, tm_mon=9, tm_mday=27, tm_hour=12, tm_min=31, tm_sec=25, tm_wday=5, tm_yday=270, tm_isdst=-1);;62349;3997602;Esiitas;3997542;2;;47;
Uus lehekülg: '{{keeletoimeta}} '''Voogsisestusanalüüs''' – [[inglise keel]]es ''FIA (flow injection analysis)'' on [[analüüs]]imeetod, kus on võimalik sisestada analüütiline proov|p...';353266;Voogsisestusanalüüs;time.struct_time(tm_year=2013, tm_mon=12, tm_mday=2, tm_hour=20, tm_min=14, tm_sec=50, tm_wday=0, tm_yday=336, tm_isdst=-1);;62252;3791420;EteriL;0;0;;9958;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Gibbsi vabaenergia|siin]].';344553;Kasutaja:Fkukk/Gibbsi vabaenergia;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=16, tm_min=11, tm_sec=16, tm_wday=0, tm_yday=294, tm_isdst=-1);;62190;3758316;Fkukk;3747783;2;;49;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Metallorgaanilised ühendid|siin]].';344691;Kasutaja:IRahu/Metallorgaanilised ühendid;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=20, tm_hour=12, tm_min=5, tm_sec=47, tm_wday=6, tm_yday=293, tm_isdst=-1);;62393;3756955;IRahu;3756589;2;;58;
Lehekülg asendatud tekstiga 'See artikkel asub nüüd [[Mikrolainekeemia|siin]].';345308;Kasutaja:JHeiter/Mikrolainekeemia;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=19, tm_hour=18, tm_min=31, tm_sec=2, tm_wday=5, tm_yday=292, tm_isdst=-1);;62364;3756544;JHeiter;3756512;2;;51;
;6670;Kloor;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=23, tm_hour=19, tm_min=25, tm_sec=47, tm_wday=2, tm_yday=296, tm_isdst=-1);;62402;3760171;KNuija;3758764;0;;14320;
Ümbersuunamine lehele [[Nitriilid]];349625;Nitriil;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=5, tm_hour=21, tm_min=33, tm_sec=25, tm_wday=1, tm_yday=309, tm_isdst=-1);;62187;3768516;Kkytt;0;0;;24;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Kaoliniit|siin]]';345465;Kasutaja:Kriskund/Kaoliniit;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=23, tm_hour=13, tm_min=7, tm_sec=45, tm_wday=5, tm_yday=327, tm_isdst=-1);;62167;3782016;Kriskund;3777476;2;;39;
;347407;Elektriline kaksikkiht;time.struct_time(tm_year=2013, tm_mon=12, tm_mday=28, tm_hour=12, tm_min=35, tm_sec=21, tm_wday=5, tm_yday=362, tm_isdst=-1);;62499;3810835;LSalvan;3788182;0;;12565;
;347095;Kasutaja arutelu:M.Pulk/Bisubstraatsed proteiinkinaaside inhibiitorid;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=2, tm_hour=19, tm_min=36, tm_sec=31, tm_wday=5, tm_yday=306, tm_isdst=-1);;62409;3766430;M.Pulk;3765933;3;;7908;
/* Viited */;142540;Nukleotiidid;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=13, tm_hour=0, tm_min=14, tm_sec=11, tm_wday=2, tm_yday=317, tm_isdst=-1);;62408;3773176;MMuruvee;3773173;0;;12904;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Suzuki reaktsioon|siin]]';344166;Kasutaja:MUgandi/Suzuki reaktsioon;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=20, tm_hour=12, tm_min=34, tm_sec=0, tm_wday=6, tm_yday=293, tm_isdst=-1);;62217;3756979;MUgandi;3754968;2;;47;
;276364;Säilitusaine;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=12, tm_min=44, tm_sec=45, tm_wday=0, tm_yday=294, tm_isdst=-1);;62721;3758096;Mjürgenson;3562143;0;;8666;
;276364;Säilitusaine;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=12, tm_min=44, tm_sec=45, tm_wday=0, tm_yday=294, tm_isdst=-1);;62721;3758096;Mjürgenson;3562143;0;;8666;
Pisiparandusi vastavalt arutelus toodule;119006;Aatomiabsorptsioonspektroskoopia;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=17, tm_hour=12, tm_min=36, tm_sec=24, tm_wday=6, tm_yday=321, tm_isdst=-1);;51668;3776670;Naat;3767519;0;;10960;
;347004;Kasutaja arutelu:PPeets/Vill;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=23, tm_hour=9, tm_min=58, tm_sec=25, tm_wday=2, tm_yday=296, tm_isdst=-1);;62207;3759783;PPeets;3759468;3;;6616;
;347880;Ligeerimine;time.struct_time(tm_year=2013, tm_mon=12, tm_mday=1, tm_hour=19, tm_min=41, tm_sec=44, tm_wday=6, tm_yday=335, tm_isdst=-1);;62646;3790784;R.elp;3760787;0;;13252;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Valentssidemete teooria|siin]]';345167;Kasutaja:R ansper/Valentssidemete teooria;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=17, tm_min=14, tm_sec=43, tm_wday=0, tm_yday=294, tm_isdst=-1);;49645;3758410;R ansper;3756812;2;;53;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[benseen|siin]].';345416;Kasutaja:Silverabel/Benseen;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=26, tm_hour=10, tm_min=37, tm_sec=8, tm_wday=5, tm_yday=299, tm_isdst=-1);;62440;3761492;Silverabel;3761488;2;;38;
;300021;Vikipeedia:Väljendusõpetus/Keemia;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=27, tm_hour=20, tm_min=50, tm_sec=8, tm_wday=6, tm_yday=300, tm_isdst=-1);;52089;3762610;Sinihiir;3758599;4;;4738;
;347877;G-valguga seotud retseptorid;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=31, tm_hour=20, tm_min=49, tm_sec=17, tm_wday=3, tm_yday=304, tm_isdst=-1);;62185;3765251;Tluik;3760234;0;;20670;
Pindala;52293;Võnnu vald;time.struct_time(tm_year=2015, tm_mon=4, tm_mday=17, tm_hour=8, tm_min=45, tm_sec=20, tm_wday=4, tm_yday=107, tm_isdst=-1);;62375;4161982;AHints;4020083;0;;2516;
/* Stanley Plogi tüpoloogia */;300848;Turist;time.struct_time(tm_year=2014, tm_mon=1, tm_mday=13, tm_hour=23, tm_min=4, tm_sec=9, tm_wday=0, tm_yday=13, tm_isdst=-1);;62208;3822511;AKõõra;3797668;0;;10645;
;306031;Põlevkivituhk;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=3, tm_hour=15, tm_min=47, tm_sec=23, tm_wday=6, tm_yday=307, tm_isdst=-1);;51336;3766927;Ave.sikk;3766900;0;;21205;
;346369;Herefordi veis;time.struct_time(tm_year=2014, tm_mon=4, tm_mday=14, tm_hour=10, tm_min=45, tm_sec=51, tm_wday=0, tm_yday=104, tm_isdst=-1);;62195;3890591;ESild;3857263;0;;10534;
;344620;Kasutaja:Gtammemagi/Õhusaastus;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=15, tm_hour=13, tm_min=4, tm_sec=37, tm_wday=1, tm_yday=288, tm_isdst=-1);;62272;3752788;Gtammemagi;3752766;2;;13643;
Uus lehekülg: '[[Pilt:NEA recycling bins, Orchard Road.JPG|thumb|Taaskasutuskonteinerid [[Singapur]]is.]]  '''Jäätmete sorteerimine''' on jäätmete mõne ühise omaduse järgi liigitamine ja...';348171;Jäätmete sorteerimine;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=24, tm_hour=19, tm_min=9, tm_sec=36, tm_wday=3, tm_yday=297, tm_isdst=-1);;62630;3760561;HLicht;0;0;;10684;
/* Valglinnastumine Eestis */;67871;Valglinnastumine;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=5, tm_hour=17, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=309, tm_isdst=-1);;62759;3768324;HLind;3768323;0;;23528;
;70653;Põder;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=19, tm_hour=15, tm_min=7, tm_sec=42, tm_wday=5, tm_yday=292, tm_isdst=-1);;62570;3756357;HLippur;3587336;0;;12095;
Uus lehekülg: ''''Roheline raamatupidamine''' on paralleelselt finantsarvestusega ka [[Ettevõte|ettevõtte]] keskkonnakulude ja -tulude jälgimine. Rohelise raamatupidamise mõiste võttis 198...';347092;Roheline raamatupidamine;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=15, tm_hour=18, tm_min=45, tm_sec=10, tm_wday=1, tm_yday=288, tm_isdst=-1);;62585;3753148;Hhsoe;0;0;;13763;
Uus lehekülg: ''''Põhjavee seire''' on vee kvaliteedi ja varude määramine. Põhjavee seire on üks osa kogu keskkonnaprogrammist. Vee kvaliteedi määramiseks võetakse põhjaveest proove, m...';349551;Põhjavee seire;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=5, tm_hour=14, tm_min=29, tm_sec=1, tm_wday=1, tm_yday=309, tm_isdst=-1);;62411;3768102;K.Seevri;0;0;;12283;
;176655;Taaskasutus;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=23, tm_hour=16, tm_min=59, tm_sec=0, tm_wday=2, tm_yday=296, tm_isdst=-1);;62429;3760078;KSpielberg;3571927;0;;12546;
;347110;Arutelu:Tehismärgalapuhasti;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=18, tm_hour=17, tm_min=42, tm_sec=51, tm_wday=4, tm_yday=291, tm_isdst=-1);;62457;3755816;K saare;3753329;1;;770;
;274179;Punane panda;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=15, tm_hour=16, tm_min=4, tm_sec=14, tm_wday=1, tm_yday=288, tm_isdst=-1);;62372;3752965;Kaun;3561788;0;;17126;
;262090;Prügila;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=30, tm_hour=11, tm_min=13, tm_sec=20, tm_wday=2, tm_yday=303, tm_isdst=-1);;62241;3764266;Kkerve;3704636;0;;14730;
;6655;Fosfor;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=20, tm_hour=9, tm_min=58, tm_sec=56, tm_wday=6, tm_yday=293, tm_isdst=-1);;62730;3756850;Kkurjama;3659788;0;;12894;
;123748;Metssiga;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=22, tm_hour=15, tm_min=4, tm_sec=14, tm_wday=1, tm_yday=295, tm_isdst=-1);;62731;3759403;Külper;3746177;0;;10660;
/* Metsasamblad kui raskmetallide akumulatsiooniindikaatorid */;272965;Raskmetallid;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=22, tm_hour=16, tm_min=27, tm_sec=9, tm_wday=1, tm_yday=295, tm_isdst=-1);;62413;3759441;M.sell;3753489;0;;12113;
M.sepp teisaldas lehekülje [[Lämmastikusaaste]] ümbersuunamise [[Lämmastiksaaste]] asemele;348334;Lämmastikusaaste;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=26, tm_hour=12, tm_min=56, tm_sec=52, tm_wday=5, tm_yday=299, tm_isdst=-1);;62398;3761590;M.sepp;0;0;;27;
;109150;Ökoturism;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=18, tm_hour=21, tm_min=38, tm_sec=32, tm_wday=4, tm_yday=291, tm_isdst=-1);;62376;3755917;MKanarbik;3524515;0;;11779;
;17567;Erosioon;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=14, tm_hour=9, tm_min=49, tm_sec=54, tm_wday=0, tm_yday=287, tm_isdst=-1);;62471;3751615;MKangor;3485787;0;;26259;
;345456;Antibiootikumid veekeskkonnas;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=28, tm_hour=21, tm_min=21, tm_sec=13, tm_wday=0, tm_yday=301, tm_isdst=-1);;62412;3763237;MMutli;3742606;0;;10090;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Muraka soostik|siin]]';344316;Kasutaja:Mkraun/Muraka soostik;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=15, tm_hour=12, tm_min=3, tm_sec=25, tm_wday=1, tm_yday=288, tm_isdst=-1);;62446;3752666;Mkraun;3750118;2;;44;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Muraka soostik|siin]]';344316;Kasutaja:Mkraun/Muraka soostik;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=15, tm_hour=12, tm_min=3, tm_sec=25, tm_wday=1, tm_yday=288, tm_isdst=-1);;62446;3752666;Mkraun;3750118;2;;44;
Uus lehekülg: ''''Kiirguskaitse''' on võimuorganite ja organisatsioonide tegevusvaldkond, millega kaitstakse inimest ja keskkonda [[ioniseeriv kiirgus| ioniseeriva kiirguse]] negatiivse mõju ...';347317;Kiirguskaitse;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=17, tm_hour=13, tm_min=27, tm_sec=6, tm_wday=3, tm_yday=290, tm_isdst=-1);;62387;3754715;Mleier;0;0;;11514;
;6677;Lämmastik;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=12, tm_hour=18, tm_min=55, tm_sec=0, tm_wday=5, tm_yday=285, tm_isdst=-1);;62454;3750429;Mraudkivi;3674396;0;;15958;
Uus lehekülg: '[[Pilt:Warfarin.svg|pisi|paremal]] [[Pilt:Warfarin-from-xtal-3D-balls.png|pisi]] '''Varfariin''' on [[Vere hüübimine|vere hüübimist]] vähendav ravim ([[antikoagulant]]), mid...';347637;Varfariin;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=20, tm_hour=10, tm_min=5, tm_sec=9, tm_wday=6, tm_yday=293, tm_isdst=-1);;62756;3756856;O-KKalm;0;0;;11969;
;277722;Reoveepuhastus;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=15, tm_hour=15, tm_min=38, tm_sec=56, tm_wday=1, tm_yday=288, tm_isdst=-1);;62304;3752942;RaunoL;3562582;0;;10831;
;7841;Orienteerumine;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=1, tm_hour=13, tm_min=57, tm_sec=30, tm_wday=4, tm_yday=305, tm_isdst=-1);;62439;3765675;SiiriRist;3754950;0;;19304;
;7841;Orienteerumine;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=1, tm_hour=13, tm_min=57, tm_sec=30, tm_wday=4, tm_yday=305, tm_isdst=-1);;62439;3765675;SiiriRist;3754950;0;;19304;
Väike viga, part - parts.;120825;Miljondikosa;time.struct_time(tm_year=2014, tm_mon=5, tm_mday=31, tm_hour=15, tm_min=7, tm_sec=7, tm_wday=5, tm_yday=151, tm_isdst=-1);;62657;3921647;Spiir1;3843473;0;;508;
;33700;Turvas;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=18, tm_hour=8, tm_min=13, tm_sec=54, tm_wday=4, tm_yday=291, tm_isdst=-1);;62369;3755156;Sreinla;3755154;0;;13697;
;122834;Taastuv energiaressurss;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=25, tm_hour=18, tm_min=59, tm_sec=45, tm_wday=0, tm_yday=329, tm_isdst=-1);;62616;3785570;Ssellik;3785566;0;;11897;
Lehekülg asendatud tekstiga 'See artikkel asub nüüd [[Nanoosakeste süntees|siin]].';345273;Kasutaja:A.E.Enok/ Nanoosakeste süntees;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=12, tm_hour=16, tm_min=37, tm_sec=26, tm_wday=5, tm_yday=285, tm_isdst=-1);;62383;3750308;A.E.Enok;3746260;2;;56;
/* Tartu Ülikool */;345499;Vikipeedia:Teadusfoto 2013/Osalejad;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=11, tm_hour=12, tm_min=27, tm_sec=13, tm_wday=0, tm_yday=315, tm_isdst=-1);;62434;3771973;ANikolajev;3771970;4;;1524;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[kemosorptsioon|siin]].';345358;Kasutaja:Czahkna/Kemosorptsioon;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=21, tm_hour=15, tm_min=43, tm_sec=54, tm_wday=0, tm_yday=294, tm_isdst=-1);;62568;3758276;Czahkna;3753408;2;;45;
Uus lehekülg: ''''Skylon '''on kosmoselennuk, mille disainis [[Suurbritannia]] ettevõte [[Reaction Engines Limited]]<ref>http://www.reactionengines.co.uk/index.html</ref> (REL). Skylon kasutab...';355572;Skylon;time.struct_time(tm_year=2013, tm_mon=12, tm_mday=19, tm_hour=15, tm_min=20, tm_sec=44, tm_wday=3, tm_yday=353, tm_isdst=-1);;62880;3806151;Dilan069;0;0;;9731;
